year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
1993,https://www.atptour.com//en/scores/1993/403/MS089/match-stats?isLive=False,t125,e106,Kenny Thorne,Jacco Eltingh,3,1,72,38,53,29,38,7,15,0,3,49,26,53,15,26,11,27
1993,https://www.atptour.com//en/scores/1993/403/MS105/match-stats?isLive=False,w029,s403,Todd Witsken,Jonathan Stark,1,3,69,77,112,47,77,19,35,3,9,50,52,104,32,52,29,52
1993,https://www.atptour.com//en/scores/1993/360/MS001/match-stats?isLive=False,p190,e121,Guillermo Perez-Roldan,Younes El Aynaoui,0,0,79,0,57,32,45,10,12,4,2,67,33,49,21,33,8,16
1993,https://www.atptour.com//en/scores/1993/360/MS002/match-stats?isLive=False,p190,s315,Guillermo Perez-Roldan,Gilbert Schaller,3,2,63,62,99,36,62,17,37,0,0,90,93,103,56,93,7,10
1993,https://www.atptour.com//en/scores/1993/360/MS003/match-stats?isLive=False,e121,s055,Younes El Aynaoui,Horst Skoff,10,1,62,42,68,32,42,14,26,2,1,76,52,68,32,52,6,16
1993,https://www.atptour.com//en/scores/1993/360/MS007/match-stats?isLive=False,s055,d006,Horst Skoff,Franco Davin,5,3,51,37,73,28,37,16,36,1,5,69,51,74,26,51,11,23
1993,https://www.atptour.com//en/scores/1993/360/MS005/match-stats?isLive=False,p190,b428,Guillermo Perez-Roldan,Alberto Berasategui,1,2,73,77,105,45,77,16,28,0,2,91,82,90,47,82,2,8
1993,https://www.atptour.com//en/scores/1993/360/MS006/match-stats?isLive=False,e121,w133,Younes El Aynaoui,Bart Wuyts,2,2,55,27,49,20,27,13,22,0,3,80,44,55,21,44,5,11
1993,https://www.atptour.com//en/scores/1993/360/MS004/match-stats?isLive=False,s315,s328,Gilbert Schaller,Martin Strelba,3,0,77,0,106,55,82,17,24,6,4,64,66,103,47,66,15,37
1993,https://www.atptour.com//en/scores/1993/360/MS015/match-stats?isLive=False,d006,b293,Franco Davin,Patrick Baur,0,0,80,0,41,23,33,8,8,1,0,60,24,40,11,24,5,16
1993,https://www.atptour.com//en/scores/1993/360/MS010/match-stats?isLive=False,p190,m069,Guillermo Perez-Roldan,Christian Miniussi,4,0,63,0,43,21,27,10,16,0,5,45,29,65,18,29,14,36
1993,https://www.atptour.com//en/scores/1993/360/MS013/match-stats?isLive=False,e121,g182,Younes El Aynaoui,Magnus Gustafsson,5,3,71,60,85,40,60,9,25,0,3,79,71,90,46,71,10,19
1993,https://www.atptour.com//en/scores/1993/360/MS012/match-stats?isLive=False,w133,a203,Bart Wuyts,Karim Alami,1,1,71,42,59,26,42,9,17,2,3,49,25,51,14,25,6,26
1993,https://www.atptour.com//en/scores/1993/360/MS014/match-stats?isLive=False,s055,f200,Horst Skoff,Frederic Fontang,4,4,43,26,61,13,26,17,35,0,1,72,47,65,21,47,4,18
1993,https://www.atptour.com//en/scores/1993/360/MS011/match-stats?isLive=False,b428,d008,Alberto Berasategui,Horacio De La Pena,0,0,90,0,40,26,36,2,4,2,2,52,34,66,17,34,14,32
1993,https://www.atptour.com//en/scores/1993/360/MS008/match-stats?isLive=False,s315,g252,Gilbert Schaller,Marc-Kevin Goellner,0,0,71,0,42,24,30,5,12,2,3,55,30,55,17,30,6,25
1993,https://www.atptour.com//en/scores/1993/360/MS009/match-stats?isLive=False,s328,a028,Martin Strelba,Alex Antonitsch,8,1,51,37,73,27,37,23,36,4,2,53,37,70,25,37,16,33
1993,https://www.atptour.com//en/scores/1993/360/MS016/match-stats?isLive=False,g252,a034,Marc-Kevin Goellner,Jordi Arrese,6,4,62,63,101,41,63,13,38,0,2,80,83,104,45,83,12,21
1993,https://www.atptour.com//en/scores/1993/360/MS031/match-stats?isLive=False,d006,r330,Franco Davin,Mohamed Ridaoui,0,3,69,48,70,34,48,11,22,4,4,62,43,69,29,43,11,26
1993,https://www.atptour.com//en/scores/1993/360/MS020/match-stats?isLive=False,p190,s427,Guillermo Perez-Roldan,Martin Stringari,2,1,63,37,59,26,37,12,22,0,4,75,38,51,23,38,2,13
1993,https://www.atptour.com//en/scores/1993/360/MS027/match-stats?isLive=False,g182,a141,Magnus Gustafsson,Jose Francisco Altur,1,2,83,65,78,38,65,6,13,1,3,71,44,62,22,44,6,18
1993,https://www.atptour.com//en/scores/1993/360/MS023/match-stats?isLive=False,d008,p050,Horacio De La Pena,Goran Prpic,4,0,61,0,76,30,46,19,30,0,2,73,46,63,26,46,10,17
1993,https://www.atptour.com//en/scores/1993/360/MS024/match-stats?isLive=False,w133,a040,Bart Wuyts,Roberto Azar,1,3,72,53,74,35,53,9,21,1,2,73,61,83,32,61,7,22
1993,https://www.atptour.com//en/scores/1993/360/MS028/match-stats?isLive=False,s055,k016,Horst Skoff,Mark Koevermans,4,3,41,28,68,18,28,26,40,3,1,52,30,58,16,30,12,28
1993,https://www.atptour.com//en/scores/1993/360/MS019/match-stats?isLive=False,a028,c344,Alex Antonitsch,Alex Corretja,2,0,50,0,96,33,48,24,48,0,1,82,78,95,44,78,10,17
1993,https://www.atptour.com//en/scores/1993/360/MS025/match-stats?isLive=False,a203,k202,Karim Alami,Lars Koslowski,5,1,62,44,71,32,44,10,27,0,1,74,46,62,23,46,8,16
1993,https://www.atptour.com//en/scores/1993/360/MS030/match-stats?isLive=False,b293,a006,Patrick Baur,Ronald Agenor,6,8,51,51,100,39,51,26,49,2,1,68,87,128,55,87,17,41
1993,https://www.atptour.com//en/scores/1993/360/MS022/match-stats?isLive=False,b428,j084,Alberto Berasategui,Lars Jonsson,0,1,75,36,48,27,36,5,12,1,1,80,56,70,27,56,6,14
1993,https://www.atptour.com//en/scores/1993/360/MS026/match-stats?isLive=False,e121,c113,Younes El Aynaoui,Joao Cunha-Silva,5,2,50,51,102,37,51,29,51,4,3,62,61,99,39,61,17,38
1993,https://www.atptour.com//en/scores/1993/360/MS029/match-stats?isLive=False,f200,o086,Frederic Fontang,Daniel Orsanic,1,1,63,30,48,22,30,11,18,1,2,60,32,53,16,32,8,21
1993,https://www.atptour.com//en/scores/1993/360/MS021/match-stats?isLive=False,m069,p037,Christian Miniussi,Claudio Pistolesi,1,1,70,64,92,39,64,11,28,6,3,66,75,113,43,75,15,38
1993,https://www.atptour.com//en/scores/1993/360/MS017/match-stats?isLive=False,s315,g028,Gilbert Schaller,Marcos Aurelio Gorriz,2,0,75,0,59,27,44,9,15,0,4,57,31,54,21,31,5,23
1993,https://www.atptour.com//en/scores/1993/360/MS018/match-stats?isLive=False,s328,r177,Martin Strelba,Francisco Roig,1,4,53,47,89,25,47,23,42,1,0,55,32,58,18,32,8,26
1993,https://www.atptour.com//en/scores/1993/468/MS001/match-stats?isLive=False,m475,n025,Andrei Medvedev,Karel Novacek,3,2,69,43,62,33,43,8,19,2,2,63,47,75,24,47,17,28
1993,https://www.atptour.com//en/scores/1993/468/MS002/match-stats?isLive=False,n025,g182,Karel Novacek,Magnus Gustafsson,3,1,55,35,64,28,35,16,29,1,1,85,51,60,31,51,5,9
1993,https://www.atptour.com//en/scores/1993/468/MS003/match-stats?isLive=False,m475,s014,Andrei Medvedev,Emilio Sanchez,1,0,48,0,54,23,26,16,28,2,1,61,39,64,21,39,16,25
1993,https://www.atptour.com//en/scores/1993/468/MS006/match-stats?isLive=False,m475,b350,Andrei Medvedev,Sergi Bruguera,2,1,55,41,75,28,41,17,34,1,6,57,39,68,24,39,10,29
1993,https://www.atptour.com//en/scores/1993/468/MS005/match-stats?isLive=False,n025,l206,Karel Novacek,Magnus Larsson,3,1,60,73,122,50,73,30,49,8,2,58,73,126,57,73,27,53
1993,https://www.atptour.com//en/scores/1993/468/MS007/match-stats?isLive=False,s014,f192,Emilio Sanchez,Renzo Furlan,4,0,57,0,58,23,33,13,25,0,0,64,32,50,13,32,8,18
1993,https://www.atptour.com//en/scores/1993/468/MS004/match-stats?isLive=False,g182,s101,Magnus Gustafsson,Jonas Svensson,1,5,73,65,89,41,65,9,24,4,3,69,64,93,39,64,14,29
1993,https://www.atptour.com//en/scores/1993/468/MS008/match-stats?isLive=False,s101,l018,Jonas Svensson,Ivan Lendl,0,0,68,0,62,28,42,12,20,0,1,64,39,61,19,39,14,22
1993,https://www.atptour.com//en/scores/1993/468/MS013/match-stats?isLive=False,b350,m372,Sergi Bruguera,Alberto Mancini,0,1,58,44,76,26,44,22,32,1,2,54,53,99,33,53,23,46
1993,https://www.atptour.com//en/scores/1993/468/MS010/match-stats?isLive=False,n025,c216,Karel Novacek,Tomas Carbonell,3,0,57,0,70,28,40,18,30,1,6,47,24,51,18,24,16,27
1993,https://www.atptour.com//en/scores/1993/468/MS012/match-stats?isLive=False,m475,r177,Andrei Medvedev,Francisco Roig,5,10,52,59,114,33,59,22,55,0,3,58,59,101,23,59,23,42
1993,https://www.atptour.com//en/scores/1993/468/MS011/match-stats?isLive=False,l206,h223,Magnus Larsson,Paul Haarhuis,6,0,63,0,95,42,60,14,35,4,2,63,55,87,35,55,18,32
1993,https://www.atptour.com//en/scores/1993/468/MS014/match-stats?isLive=False,s014,c344,Emilio Sanchez,Alex Corretja,3,3,60,58,97,34,58,22,39,5,1,49,54,110,36,54,29,56
1993,https://www.atptour.com//en/scores/1993/468/MS015/match-stats?isLive=False,f192,y003,Renzo Furlan,Francisco Yunis,1,1,67,38,57,25,38,12,19,0,0,56,45,81,22,45,20,36
1993,https://www.atptour.com//en/scores/1993/468/MS009/match-stats?isLive=False,g182,m412,Magnus Gustafsson,Gabriel Markus,0,1,77,46,60,30,46,5,14,0,1,69,46,67,22,46,8,21
1993,https://www.atptour.com//en/scores/1993/468/MS016/match-stats?isLive=False,l018,g028,Ivan Lendl,Marcos Aurelio Gorriz,3,1,55,24,44,19,24,11,20,2,3,57,26,46,12,26,9,20
1993,https://www.atptour.com//en/scores/1993/468/MS031/match-stats?isLive=False,f192,c179,Renzo Furlan,Carlos Costa,4,0,65,0,85,37,55,17,30,6,3,48,49,103,35,49,25,54
1993,https://www.atptour.com//en/scores/1993/468/MS027/match-stats?isLive=False,b350,s015,Sergi Bruguera,Javier Sanchez,1,1,54,35,65,24,35,19,30,2,2,67,52,78,30,52,14,26
1993,https://www.atptour.com//en/scores/1993/468/MS020/match-stats?isLive=False,n025,c252,Karel Novacek,Francisco Clavet,6,5,52,49,94,36,49,19,45,1,4,54,43,80,29,43,15,37
1993,https://www.atptour.com//en/scores/1993/468/MS023/match-stats?isLive=False,l206,b429,Magnus Larsson,Jordi Burillo,10,2,55,53,97,38,53,28,44,4,3,53,51,97,34,51,32,46
1993,https://www.atptour.com//en/scores/1993/468/MS028/match-stats?isLive=False,s014,g108,Emilio Sanchez,Rodolphe Gilbert,0,5,58,43,74,31,43,17,31,9,2,45,39,86,29,39,21,47
1993,https://www.atptour.com//en/scores/1993/468/MS029/match-stats?isLive=False,c344,e106,Alex Corretja,Jacco Eltingh,4,1,54,28,52,25,28,9,24,2,1,62,40,65,20,40,10,25
1993,https://www.atptour.com//en/scores/1993/468/MS019/match-stats?isLive=False,g182,a190,Magnus Gustafsson,Emilio Benfele Alvarez,0,4,77,36,47,27,36,6,11,0,1,57,27,47,14,27,9,20
1993,https://www.atptour.com//en/scores/1993/468/MS022/match-stats?isLive=False,h223,d006,Paul Haarhuis,Franco Davin,5,1,56,55,99,35,55,24,44,0,6,65,57,88,32,57,13,31
1993,https://www.atptour.com//en/scores/1993/468/MS026/match-stats?isLive=False,m372,w133,Alberto Mancini,Bart Wuyts,1,1,56,30,54,23,30,12,24,0,3,70,53,76,29,53,11,23
1993,https://www.atptour.com//en/scores/1993/468/MS025/match-stats?isLive=False,r177,c113,Francisco Roig,Joao Cunha-Silva,1,1,57,37,65,25,37,14,28,1,0,76,57,75,35,57,5,18
1993,https://www.atptour.com//en/scores/1993/468/MS017/match-stats?isLive=False,s101,m515,Jonas Svensson,Alejo Mancisidor,4,1,59,41,69,28,41,14,28,2,4,45,37,82,25,37,18,45
1993,https://www.atptour.com//en/scores/1993/468/MS030/match-stats?isLive=False,y003,o009,Francisco Yunis,Andrei Olhovskiy,1,1,59,45,76,29,45,17,31,3,1,59,46,78,32,46,12,32
1993,https://www.atptour.com//en/scores/1993/498/MS001/match-stats?isLive=False,c274,m012,Michael Chang,Amos Mansdorf,1,1,56,34,61,24,34,15,27,1,2,50,31,62,18,31,15,31
1993,https://www.atptour.com//en/scores/1993/498/MS002/match-stats?isLive=False,m012,c243,Amos Mansdorf,Jim Courier,4,2,43,38,89,28,38,29,51,2,3,54,41,76,28,41,21,35
1993,https://www.atptour.com//en/scores/1993/498/MS004/match-stats?isLive=False,c243,r186,Jim Courier,Guillaume Raoux,4,0,70,0,40,25,28,11,12,2,6,36,20,55,18,20,18,35
1993,https://www.atptour.com//en/scores/1993/498/MS007/match-stats?isLive=False,c274,r237,Michael Chang,Greg Rusedski,0,2,75,60,80,46,60,12,20,17,2,55,59,107,44,59,20,48
1993,https://www.atptour.com//en/scores/1993/498/MS005/match-stats?isLive=False,m012,g039,Amos Mansdorf,Jim Grabb,2,0,67,0,9,5,6,3,3,0,1,80,8,10,2,8,1,2
1993,https://www.atptour.com//en/scores/1993/498/MS006/match-stats?isLive=False,s454,m338,Stephane Simian,Shuzo Matsuoka,5,2,50,21,42,20,21,13,21,2,3,76,26,34,17,26,1,8
1993,https://www.atptour.com//en/scores/1993/498/MS008/match-stats?isLive=False,c243,s443,Jim Courier,Sandon Stolle,3,0,61,0,74,33,45,14,29,6,6,57,50,87,36,50,12,37
1993,https://www.atptour.com//en/scores/1993/498/MS015/match-stats?isLive=False,c274,a199,Michael Chang,Chuck Adams,4,3,51,28,55,24,28,13,27,2,2,64,39,61,23,39,12,22
1993,https://www.atptour.com//en/scores/1993/498/MS010/match-stats?isLive=False,g039,g016,Jim Grabb,Brad Gilbert,0,0,62,0,95,39,59,21,36,2,5,45,45,100,32,45,20,55
1993,https://www.atptour.com//en/scores/1993/498/MS011/match-stats?isLive=False,m012,b401,Amos Mansdorf,Steve Bryan,10,1,60,24,40,20,24,9,16,0,3,58,25,43,12,25,6,18
1993,https://www.atptour.com//en/scores/1993/498/MS013/match-stats?isLive=False,m338,s403,Shuzo Matsuoka,Jonathan Stark,6,4,61,83,136,51,83,33,53,8,9,58,62,106,49,62,19,44
1993,https://www.atptour.com//en/scores/1993/498/MS009/match-stats?isLive=False,r186,f191,Guillaume Raoux,Doug Flach,4,5,52,31,60,25,31,14,29,1,3,57,31,54,18,31,9,23
1993,https://www.atptour.com//en/scores/1993/498/MS014/match-stats?isLive=False,r237,b021,Greg Rusedski,Jeremy Bates,12,7,62,43,69,35,43,12,26,0,1,69,68,99,41,68,15,31
1993,https://www.atptour.com//en/scores/1993/498/MS012/match-stats?isLive=False,s454,f164,Stephane Simian,Richard Fromberg,6,5,66,56,85,39,56,14,29,9,6,62,53,86,40,53,15,33
1993,https://www.atptour.com//en/scores/1993/498/MS016/match-stats?isLive=False,c243,p235,Jim Courier,Stefano Pescosolido,5,0,65,0,43,23,28,10,15,4,1,49,20,41,14,20,9,21
1993,https://www.atptour.com//en/scores/1993/498/MS031/match-stats?isLive=False,c274,p273,Michael Chang,David Prinosil,0,2,52,47,90,34,47,23,43,8,9,53,40,75,32,40,13,35
1993,https://www.atptour.com//en/scores/1993/498/MS027/match-stats?isLive=False,s403,h191,Jonathan Stark,Henrik Holm,2,4,56,47,84,30,47,23,37,7,7,49,44,90,34,44,17,46
1993,https://www.atptour.com//en/scores/1993/498/MS020/match-stats?isLive=False,g016,p048,Brad Gilbert,Chris Pridham,3,6,52,40,77,31,40,19,37,2,3,60,53,89,32,53,20,36
1993,https://www.atptour.com//en/scores/1993/498/MS023/match-stats?isLive=False,m012,w136,Amos Mansdorf,Todd Woodbridge,1,3,42,21,50,18,21,18,29,2,3,55,29,53,19,29,9,24
1993,https://www.atptour.com//en/scores/1993/498/MS024/match-stats?isLive=False,f164,h025,Richard Fromberg,Jakob Hlasek,8,3,50,29,58,23,29,16,29,2,5,39,21,54,15,21,17,33
1993,https://www.atptour.com//en/scores/1993/498/MS028/match-stats?isLive=False,r237,s381,Greg Rusedski,Jan Siemerink,7,1,55,26,47,21,26,16,21,3,4,63,30,48,21,30,7,18
1993,https://www.atptour.com//en/scores/1993/498/MS019/match-stats?isLive=False,r186,c328,Guillaume Raoux,Kenneth Carlsen,9,2,52,31,60,25,31,18,29,8,6,49,34,69,25,34,14,35
1993,https://www.atptour.com//en/scores/1993/498/MS030/match-stats?isLive=False,a199,y011,Chuck Adams,Yasufumi Yamamoto,4,1,69,61,88,35,61,17,27,1,5,62,78,126,42,78,26,48
1993,https://www.atptour.com//en/scores/1993/498/MS029/match-stats?isLive=False,b021,d214,Jeremy Bates,Martin Damm,0,2,53,36,68,27,36,16,32,4,4,56,35,63,20,35,13,28
1993,https://www.atptour.com//en/scores/1993/498/MS022/match-stats?isLive=False,b401,m408,Steve Bryan,Jamie Morgan,1,0,64,0,47,21,30,14,17,5,6,48,29,61,19,29,11,32
1993,https://www.atptour.com//en/scores/1993/498/MS018/match-stats?isLive=False,f191,m531,Doug Flach,Gouichi Motomura,4,3,44,19,43,17,19,14,24,1,2,72,43,60,21,43,6,17
1993,https://www.atptour.com//en/scores/1993/498/MS021/match-stats?isLive=False,g039,p222,Jim Grabb,Mark Petchey,2,1,74,46,62,35,46,9,16,4,2,61,43,70,25,43,17,27
1993,https://www.atptour.com//en/scores/1993/498/MS026/match-stats?isLive=False,m338,k068,Shuzo Matsuoka,Bong-Soo Kim,7,3,59,34,58,28,34,8,24,4,2,43,27,63,14,27,17,36
1993,https://www.atptour.com//en/scores/1993/498/MS025/match-stats?isLive=False,s454,b040,Stephane Simian,Christian Bergstrom,8,1,68,36,53,26,36,13,17,1,3,58,29,50,20,29,9,21
1993,https://www.atptour.com//en/scores/1993/498/MS017/match-stats?isLive=False,s443,k030,Sandon Stolle,Patrik Kuhnen,5,8,56,54,96,40,54,19,42,3,5,57,55,97,34,55,22,42
1993,https://www.atptour.com//en/scores/1993/426/MS001/match-stats?isLive=False,k023,s406,Aaron Krickstein,Grant Stafford,1,1,59,48,81,32,48,17,33,1,2,61,55,90,34,55,15,35
1993,https://www.atptour.com//en/scores/1993/426/MS002/match-stats?isLive=False,s406,f196,Grant Stafford,Wayne Ferreira,1,2,67,46,69,24,46,13,23,3,5,52,34,65,21,34,7,31
1993,https://www.atptour.com//en/scores/1993/426/MS003/match-stats?isLive=False,k023,v037,Aaron Krickstein,Alexander Volkov,14,4,64,71,111,48,71,23,40,16,4,58,68,118,43,68,23,50
1993,https://www.atptour.com//en/scores/1993/426/MS004/match-stats?isLive=False,f196,r273,Wayne Ferreira,Joern Renzenbrink,5,3,66,48,73,36,48,12,25,0,10,51,39,76,29,39,12,37
1993,https://www.atptour.com//en/scores/1993/426/MS007/match-stats?isLive=False,v037,j084,Alexander Volkov,Lars Jonsson,12,1,52,32,61,22,32,17,29,0,1,63,27,43,10,27,7,16
1993,https://www.atptour.com//en/scores/1993/426/MS006/match-stats?isLive=False,k023,r254,Aaron Krickstein,Alexander Reichel,3,1,66,33,50,28,33,8,17,5,7,57,32,56,16,32,11,24
1993,https://www.atptour.com//en/scores/1993/426/MS005/match-stats?isLive=False,s406,w011,Grant Stafford,Robbie Weiss,1,3,72,59,82,41,59,11,23,0,2,68,48,71,31,48,10,23
1993,https://www.atptour.com//en/scores/1993/426/MS008/match-stats?isLive=False,f196,z045,Wayne Ferreira,Markus Zoecke,11,0,54,0,83,31,45,24,38,5,2,69,49,71,33,49,12,22
1993,https://www.atptour.com//en/scores/1993/426/MS015/match-stats?isLive=False,v037,r203,Alexander Volkov,David Rikl,4,3,53,33,62,22,33,18,29,3,3,45,24,53,13,24,11,29
1993,https://www.atptour.com//en/scores/1993/426/MS012/match-stats?isLive=False,k023,u024,Aaron Krickstein,Kevin Ullyett,1,1,56,20,36,15,20,11,16,2,1,65,30,46,10,30,6,16
1993,https://www.atptour.com//en/scores/1993/426/MS011/match-stats?isLive=False,s406,m063,Grant Stafford,Claudio Mezzadri,1,5,53,40,76,24,40,18,36,1,5,68,52,77,27,52,11,25
1993,https://www.atptour.com//en/scores/1993/426/MS014/match-stats?isLive=False,j084,t125,Lars Jonsson,Kenny Thorne,1,2,65,62,95,42,62,19,33,15,3,56,48,85,33,48,27,37
1993,https://www.atptour.com//en/scores/1993/426/MS013/match-stats?isLive=False,r254,d228,Alexander Reichel,Filip Dewulf,8,7,59,59,100,41,59,20,41,3,3,64,60,94,37,60,16,34
1993,https://www.atptour.com//en/scores/1993/426/MS009/match-stats?isLive=False,r273,m411,Joern Renzenbrink,Clinton Marsh,2,3,65,36,55,29,36,10,19,0,2,72,52,72,30,52,9,20
1993,https://www.atptour.com//en/scores/1993/426/MS016/match-stats?isLive=False,f196,b075,Wayne Ferreira,Neil Broad,8,1,48,26,54,23,26,14,28,1,2,57,27,47,16,27,9,20
1993,https://www.atptour.com//en/scores/1993/426/MS031/match-stats?isLive=False,v037,s427,Alexander Volkov,Martin Stringari,0,0,50,0,44,19,22,14,22,2,1,53,20,38,13,20,4,18
1993,https://www.atptour.com//en/scores/1993/426/MS027/match-stats?isLive=False,r254,w035,Alexander Reichel,Mark Woodforde,4,5,48,27,56,23,27,13,29,0,1,78,40,51,26,40,4,11
1993,https://www.atptour.com//en/scores/1993/426/MS024/match-stats?isLive=False,k023,m032,Aaron Krickstein,Richard Matuszewski,5,0,62,0,52,21,32,15,20,3,2,73,36,49,22,36,2,13
1993,https://www.atptour.com//en/scores/1993/426/MS023/match-stats?isLive=False,m063,b397,Claudio Mezzadri,Byron Black,0,5,56,68,121,46,68,29,53,12,3,59,63,107,43,63,26,44
1993,https://www.atptour.com//en/scores/1993/426/MS028/match-stats?isLive=False,j084,m096,Lars Jonsson,Gary Muller,0,0,80,0,69,38,55,8,14,9,6,53,35,66,25,35,11,31
1993,https://www.atptour.com//en/scores/1993/426/MS019/match-stats?isLive=False,r273,v141,Joern Renzenbrink,Daniel Vacek,9,6,51,38,74,29,38,19,36,10,2,66,59,89,39,59,11,30
1993,https://www.atptour.com//en/scores/1993/426/MS026/match-stats?isLive=False,d228,a176,Filip Dewulf,Jan Apell,2,1,69,64,93,43,64,18,29,2,2,63,65,104,36,65,24,39
1993,https://www.atptour.com//en/scores/1993/426/MS018/match-stats?isLive=False,m411,r236,Clinton Marsh,Dave Randall,0,1,79,57,72,34,57,6,15,3,1,63,72,115,40,72,20,43
1993,https://www.atptour.com//en/scores/1993/426/MS030/match-stats?isLive=False,r203,s021,David Rikl,Michiel Schapers,3,5,50,36,72,28,36,14,36,2,9,51,45,88,29,45,17,43
1993,https://www.atptour.com//en/scores/1993/426/MS022/match-stats?isLive=False,s406,s328,Grant Stafford,Martin Strelba,9,5,66,62,94,45,62,17,32,3,4,51,61,120,42,61,30,59
1993,https://www.atptour.com//en/scores/1993/426/MS029/match-stats?isLive=False,t125,m093,Kenny Thorne,Alexander Mronz,11,2,66,76,115,50,76,20,39,4,5,61,51,83,33,51,15,32
1993,https://www.atptour.com//en/scores/1993/426/MS025/match-stats?isLive=False,u024,c057,Kevin Ullyett,Kevin Curren,3,2,56,28,50,22,28,12,22,4,4,42,15,36,10,15,3,21
1993,https://www.atptour.com//en/scores/1993/426/MS021/match-stats?isLive=False,w011,k219,Robbie Weiss,Robbie Koenig,1,2,71,35,49,27,35,8,14,0,1,58,35,60,19,35,10,25
1993,https://www.atptour.com//en/scores/1993/426/MS017/match-stats?isLive=False,z045,c270,Markus Zoecke,Cristiano Caratti,7,1,50,33,66,28,33,20,33,0,4,72,46,64,34,46,8,18
1993,https://www.atptour.com//en/scores/1993/329/MS001/match-stats?isLive=False,s402,g016,Pete Sampras,Brad Gilbert,14,3,61,44,72,39,44,15,28,5,5,58,46,79,27,46,12,33
1993,https://www.atptour.com//en/scores/1993/329/MS003/match-stats?isLive=False,s402,m030,Pete Sampras,Wally Masur,12,0,49,0,51,22,25,15,26,0,1,61,46,75,30,46,11,29
1993,https://www.atptour.com//en/scores/1993/329/MS002/match-stats?isLive=False,g016,h191,Brad Gilbert,Henrik Holm,1,1,74,62,84,37,62,13,22,7,5,48,31,64,23,31,11,33
1993,https://www.atptour.com//en/scores/1993/329/MS007/match-stats?isLive=False,s402,w123,Pete Sampras,David Wheaton,14,4,62,55,89,43,55,11,34,8,5,52,43,83,30,43,21,40
1993,https://www.atptour.com//en/scores/1993/329/MS005/match-stats?isLive=False,h191,b298,Henrik Holm,Neil Borwick,6,4,56,29,52,22,29,11,23,0,3,69,36,52,17,36,8,16
1993,https://www.atptour.com//en/scores/1993/329/MS006/match-stats?isLive=False,m030,w136,Wally Masur,Todd Woodbridge,2,1,69,34,49,25,34,11,15,1,1,71,54,76,26,54,12,22
1993,https://www.atptour.com//en/scores/1993/329/MS004/match-stats?isLive=False,g016,s403,Brad Gilbert,Jonathan Stark,5,1,64,61,96,49,61,15,35,8,3,66,55,83,32,55,13,28
1993,https://www.atptour.com//en/scores/1993/329/MS008/match-stats?isLive=False,s403,c243,Jonathan Stark,Jim Courier,11,0,60,0,60,25,36,16,24,2,3,55,33,60,17,33,17,27
1993,https://www.atptour.com//en/scores/1993/329/MS015/match-stats?isLive=False,s402,r186,Pete Sampras,Guillaume Raoux,17,0,65,0,89,48,58,22,31,9,3,56,61,109,44,61,26,48
1993,https://www.atptour.com//en/scores/1993/329/MS010/match-stats?isLive=False,b298,v037,Neil Borwick,Alexander Volkov,11,0,63,0,109,53,69,22,40,4,4,63,74,117,53,74,22,43
1993,https://www.atptour.com//en/scores/1993/329/MS011/match-stats?isLive=False,h191,v141,Henrik Holm,Daniel Vacek,3,1,33,19,57,16,19,21,38,2,6,71,57,80,35,57,8,23
1993,https://www.atptour.com//en/scores/1993/329/MS012/match-stats?isLive=False,m030,s381,Wally Masur,Jan Siemerink,2,6,64,75,118,48,75,24,43,7,4,57,56,98,35,56,23,42
1993,https://www.atptour.com//en/scores/1993/329/MS009/match-stats?isLive=False,g016,f191,Brad Gilbert,Doug Flach,3,1,64,51,80,40,51,17,29,1,2,64,68,107,39,68,20,39
1993,https://www.atptour.com//en/scores/1993/329/MS014/match-stats?isLive=False,w123,m012,David Wheaton,Amos Mansdorf,9,4,65,26,40,22,26,7,14,0,3,63,38,60,19,38,9,22
1993,https://www.atptour.com//en/scores/1993/329/MS013/match-stats?isLive=False,w136,b040,Todd Woodbridge,Christian Bergstrom,0,4,68,66,97,45,66,12,31,0,0,79,71,90,42,71,8,19
1993,https://www.atptour.com//en/scores/1993/329/MS016/match-stats?isLive=False,c243,d214,Jim Courier,Martin Damm,3,2,59,40,68,25,40,19,28,11,5,52,45,86,31,45,17,41
1993,https://www.atptour.com//en/scores/1993/329/MS031/match-stats?isLive=False,s402,m408,Pete Sampras,Jamie Morgan,15,2,60,41,68,34,41,15,27,13,1,64,41,64,31,41,10,23
1993,https://www.atptour.com//en/scores/1993/329/MS027/match-stats?isLive=False,w136,c274,Todd Woodbridge,Michael Chang,3,7,65,75,116,45,75,22,41,1,3,71,90,126,53,90,17,36
1993,https://www.atptour.com//en/scores/1993/329/MS020/match-stats?isLive=False,v037,s331,Alexander Volkov,Jason Stoltenberg,3,3,53,31,59,24,31,15,28,3,3,48,28,58,18,28,13,30
1993,https://www.atptour.com//en/scores/1993/329/MS023/match-stats?isLive=False,h191,o099,Henrik Holm,Alex O'Brien,21,3,53,52,99,36,52,21,47,2,1,76,71,94,37,71,12,23
