year,match link,p1 id (winner),p2 id (loser),p1 name,p2 name,p1 aces,p1 double faults,p1 FSP,p1 total first serves made,p1 total first serves hit,p1 total first serve points won,p1 total first serve points,p1 total second serve point won,p1 total second serve points,p2 aces,p2 double faults,p2 FSP,p2 total first serves made,p2 total first serves hit,p2 total first serve points won,p2 total first serve points,p2 total second serve point won,p2 total second serve points
2003,https://www.atptour.com//en/scores/2003/404/MS052/match-stats?isLive=False,h336,g352,Tim Henman,Jan-Michael Gambill,3,3,65,39,60,33,39,11,21,3,3,37,26,70,17,26,21,44
2003,https://www.atptour.com//en/scores/2003/404/MS043/match-stats?isLive=False,s572,v195,Sjeng Schalken,Fernando Vicente,2,1,64,28,44,26,28,10,16,2,3,58,28,48,20,28,9,20
2003,https://www.atptour.com//en/scores/2003/404/MS060/match-stats?isLive=False,s636,a202,Rainer Schuettler,Wayne Arthurs,3,5,54,37,69,27,37,22,32,11,6,50,39,78,27,39,20,39
2003,https://www.atptour.com//en/scores/2003/404/MS035/match-stats?isLive=False,c344,a389,Alex Corretja,Jose Acasuso,7,4,49,51,105,37,51,26,54,4,2,59,49,83,33,49,16,34
2003,https://www.atptour.com//en/scores/2003/404/MS063/match-stats?isLive=False,r286,g374,Marcelo Rios,Gaston Gaudio,1,0,50,4,8,4,4,4,4,0,0,89,8,9,1,8,0,1
2003,https://www.atptour.com//en/scores/2003/404/MS050/match-stats?isLive=False,b676,m442,James Blake,Todd Martin,9,2,60,53,88,39,53,14,35,1,5,56,44,79,29,44,13,35
2003,https://www.atptour.com//en/scores/2003/404/MS053/match-stats?isLive=False,c478,l290,Agustin Calleri,Nicolas Lapentti,4,4,54,34,63,28,34,15,29,5,3,50,28,56,20,28,14,28
2003,https://www.atptour.com//en/scores/2003/404/MS049/match-stats?isLive=False,c487,k319,Arnaud Clement,Michel Kratochvil,7,3,53,43,81,31,43,15,38,1,6,62,51,82,32,51,9,31
2003,https://www.atptour.com//en/scores/2003/404/MS034/match-stats?isLive=False,c524,s480,Guillermo Coria,Davide Sanguinetti,6,3,62,37,60,27,37,12,23,0,2,50,31,62,18,31,11,31
2003,https://www.atptour.com//en/scores/2003/404/MS037/match-stats?isLive=False,g569,l311,Robby Ginepri,Hyung-Taik Lee,10,5,68,73,108,46,73,16,35,1,4,69,69,100,40,69,14,31
2003,https://www.atptour.com//en/scores/2003/404/MS033/match-stats?isLive=False,k267,s694,Yevgeny Kafelnikov,Radek Stepanek,6,4,62,53,85,39,53,11,32,4,4,56,45,81,25,45,13,36
2003,https://www.atptour.com//en/scores/2003/404/MS045/match-stats?isLive=False,k316,a385,Nicolas Kiefer,Mario Ancic,2,1,46,21,46,19,21,17,25,2,0,66,35,53,22,35,8,18
2003,https://www.atptour.com//en/scores/2003/404/MS054/match-stats?isLive=False,k293,i034,Gustavo Kuerten,Goran Ivanisevic,6,2,42,20,48,16,20,18,28,4,5,65,31,48,25,31,2,17
2003,https://www.atptour.com//en/scores/2003/404/MS057/match-stats?isLive=False,l397,h377,Feliciano Lopez,Dominik Hrbaty,7,2,48,31,64,30,31,18,33,3,2,81,52,64,31,52,8,12
2003,https://www.atptour.com//en/scores/2003/404/MS058/match-stats?isLive=False,m680,f401,Xavier Malisse,David Ferrer,5,0,63,20,32,16,20,9,12,0,8,51,26,51,14,26,5,25
2003,https://www.atptour.com//en/scores/2003/404/MS062/match-stats?isLive=False,m595,f196,Max Mirnyi,Wayne Ferreira,9,6,62,39,63,35,39,12,24,3,4,64,42,66,28,42,14,24
2003,https://www.atptour.com//en/scores/2003/404/MS038/match-stats?isLive=False,p338,p280,Mark Philippoussis,Andrei Pavel,12,1,56,29,52,25,29,17,23,3,0,68,42,62,30,42,8,20
2003,https://www.atptour.com//en/scores/2003/404/MS042/match-stats?isLive=False,r419,n289,Tommy Robredo,Jarkko Nieminen,3,0,72,13,18,12,13,4,5,0,0,46,11,24,9,11,6,13
2003,https://www.atptour.com//en/scores/2003/404/MS046/match-stats?isLive=False,r397,s424,Olivier Rochus,Fabrice Santoro,1,1,57,41,72,25,41,19,31,3,0,48,32,66,18,32,16,34
2003,https://www.atptour.com//en/scores/2003/404/MS041/match-stats?isLive=False,v303,g415,Brian Vahaly,Fernando Gonzalez,1,6,64,55,86,37,55,17,31,5,7,51,37,73,30,37,16,36
2003,https://www.atptour.com//en/scores/2003/404/MS061/match-stats?isLive=False,z073,y061,Mariano Zabaleta,Mikhail Youzhny,1,1,49,34,70,25,34,19,36,4,2,58,35,60,20,35,11,25
2003,https://www.atptour.com//en/scores/2003/403/MS001/match-stats?isLive=False,a092,m605,Andre Agassi,Carlos Moya,8,1,71,39,55,31,39,9,16,3,1,49,26,53,13,26,16,27
2003,https://www.atptour.com//en/scores/2003/403/MS003/match-stats?isLive=False,a092,c378,Andre Agassi,Albert Costa,6,6,59,32,54,22,32,15,22,10,6,48,41,86,26,41,18,45
2003,https://www.atptour.com//en/scores/2003/403/MS002/match-stats?isLive=False,m605,s675,Carlos Moya,Paradorn Srichaphan,5,2,51,29,57,23,29,17,28,3,1,48,27,56,17,27,16,29
2003,https://www.atptour.com//en/scores/2003/403/MS007/match-stats?isLive=False,a092,e121,Andre Agassi,Younes El Aynaoui,7,2,67,60,89,48,60,16,29,15,8,63,62,98,49,62,13,36
2003,https://www.atptour.com//en/scores/2003/403/MS006/match-stats?isLive=False,c378,f324,Albert Costa,Roger Federer,4,3,56,68,122,50,68,28,54,13,5,61,78,127,58,78,23,49
2003,https://www.atptour.com//en/scores/2003/403/MS004/match-stats?isLive=False,m605,g569,Carlos Moya,Robby Ginepri,11,8,48,58,121,43,58,36,63,8,3,60,66,110,46,66,22,44
2003,https://www.atptour.com//en/scores/2003/403/MS005/match-stats?isLive=False,s675,m442,Paradorn Srichaphan,Todd Martin,10,10,54,59,110,48,59,25,51,9,6,57,55,97,42,55,20,42
2003,https://www.atptour.com//en/scores/2003/403/MS015/match-stats?isLive=False,a092,p338,Andre Agassi,Mark Philippoussis,4,2,70,48,69,37,48,13,21,11,3,50,44,88,33,44,19,44
2003,https://www.atptour.com//en/scores/2003/403/MS013/match-stats?isLive=False,f324,s572,Roger Federer,Sjeng Schalken,1,3,44,28,64,21,28,22,36,0,4,61,39,64,29,39,7,25
2003,https://www.atptour.com//en/scores/2003/403/MS009/match-stats?isLive=False,m605,e140,Carlos Moya,Nicolas Escude,13,1,54,43,80,29,43,25,37,4,6,47,41,87,30,41,24,46
2003,https://www.atptour.com//en/scores/2003/403/MS012/match-stats?isLive=False,c378,c524,Albert Costa,Guillermo Coria,5,2,53,58,109,41,58,28,51,4,3,73,72,98,51,72,11,26
2003,https://www.atptour.com//en/scores/2003/403/MS014/match-stats?isLive=False,e121,l290,Younes El Aynaoui,Nicolas Lapentti,9,2,61,31,51,27,31,12,20,5,2,61,43,71,25,43,12,28
2003,https://www.atptour.com//en/scores/2003/403/MS008/match-stats?isLive=False,g569,l311,Robby Ginepri,Hyung-Taik Lee,8,2,55,27,49,20,27,13,22,1,2,62,29,47,20,29,6,18
2003,https://www.atptour.com//en/scores/2003/403/MS011/match-stats?isLive=False,m442,s694,Todd Martin,Radek Stepanek,4,1,53,37,70,28,37,17,33,5,5,57,27,47,23,27,4,20
2003,https://www.atptour.com//en/scores/2003/403/MS031/match-stats?isLive=False,a092,n289,Andre Agassi,Jarkko Nieminen,3,1,63,32,51,24,32,10,19,2,2,60,28,47,16,28,5,19
2003,https://www.atptour.com//en/scores/2003/403/MS020/match-stats?isLive=False,r286,f316,Marcelo Rios,Juan Carlos Ferrero,6,4,68,47,69,35,47,12,22,4,2,62,55,89,35,55,15,34
2003,https://www.atptour.com//en/scores/2003/403/MS027/match-stats?isLive=False,f324,c514,Roger Federer,Juan Ignacio Chela,9,2,65,43,66,33,43,14,23,3,4,60,38,63,22,38,13,25
2003,https://www.atptour.com//en/scores/2003/403/MS019/match-stats?isLive=False,m605,v306,Carlos Moya,Fernando Verdasco,3,1,52,28,54,24,28,17,26,2,3,68,51,75,28,51,15,24
2003,https://www.atptour.com//en/scores/2003/403/MS023/match-stats?isLive=False,m442,r485,Todd Martin,Andy Roddick,12,7,57,48,84,37,48,20,36,10,4,62,43,69,34,43,11,26
2003,https://www.atptour.com//en/scores/2003/403/MS025/match-stats?isLive=False,c378,m655,Albert Costa,Nicolas Massu,5,1,51,33,65,26,33,21,32,7,0,54,37,68,26,37,16,31
2003,https://www.atptour.com//en/scores/2003/403/MS029/match-stats?isLive=False,e121,n301,Younes El Aynaoui,David Nalbandian,12,2,69,53,77,42,53,13,24,6,4,56,56,100,35,56,23,44
2003,https://www.atptour.com//en/scores/2003/403/MS022/match-stats?isLive=False,s694,s636,Radek Stepanek,Rainer Schuettler,3,1,56,34,61,26,34,17,27,0,3,62,43,69,26,43,12,26
2003,https://www.atptour.com//en/scores/2003/403/MS021/match-stats?isLive=False,s675,k267,Paradorn Srichaphan,Yevgeny Kafelnikov,8,5,50,56,111,40,56,25,55,7,1,61,61,100,37,61,18,39
2003,https://www.atptour.com//en/scores/2003/403/MS026/match-stats?isLive=False,s572,s568,Sjeng Schalken,Franco Squillari,1,3,68,43,63,30,43,10,20,1,3,49,33,68,18,33,17,35
2003,https://www.atptour.com//en/scores/2003/403/MS017/match-stats?isLive=False,g569,b676,Robby Ginepri,James Blake,7,0,59,32,54,23,32,13,22,1,2,59,24,41,12,24,8,17
2003,https://www.atptour.com//en/scores/2003/403/MS024/match-stats?isLive=False,c524,s480,Guillermo Coria,Davide Sanguinetti,5,2,65,50,77,35,50,15,27,0,1,49,33,68,22,33,16,35
2003,https://www.atptour.com//en/scores/2003/403/MS028/match-stats?isLive=False,l290,f196,Nicolas Lapentti,Wayne Ferreira,4,0,66,42,64,30,42,14,22,5,0,65,34,52,20,34,10,18
2003,https://www.atptour.com//en/scores/2003/403/MS018/match-stats?isLive=False,e140,f339,Nicolas Escude,Mardy Fish,13,3,57,45,79,37,45,15,34,6,5,50,29,58,26,29,12,29
2003,https://www.atptour.com//en/scores/2003/403/MS016/match-stats?isLive=False,l311,c252,Hyung-Taik Lee,Francisco Clavet,2,2,57,42,74,33,42,15,32,2,0,65,53,82,30,53,10,29
2003,https://www.atptour.com//en/scores/2003/403/MS030/match-stats?isLive=False,p338,e113,Mark Philippoussis,Thomas Enqvist,24,4,57,58,102,48,58,27,44,18,6,57,69,122,53,69,28,53
2003,https://www.atptour.com//en/scores/2003/403/MS032/match-stats?isLive=False,c252,h432,Francisco Clavet,Lleyton Hewitt,0,2,52,34,65,23,34,14,31,2,3,37,22,60,17,22,15,38
2003,https://www.atptour.com//en/scores/2003/403/MS063/match-stats?isLive=False,a092,c274,Andre Agassi,Michael Chang,6,0,58,34,59,27,34,16,25,4,1,52,33,63,23,33,13,30
2003,https://www.atptour.com//en/scores/2003/403/MS040/match-stats?isLive=False,f316,v195,Juan Carlos Ferrero,Fernando Vicente,8,1,65,28,43,25,28,8,15,3,2,43,20,46,12,20,10,26
2003,https://www.atptour.com//en/scores/2003/403/MS055/match-stats?isLive=False,f324,h390,Roger Federer,Luis Horna,7,4,59,34,58,28,34,15,24,3,3,62,39,63,24,39,9,24
2003,https://www.atptour.com//en/scores/2003/403/MS039/match-stats?isLive=False,m605,s544,Carlos Moya,Vincent Spadea,12,0,63,58,92,47,58,19,34,3,7,46,44,95,35,44,28,51
2003,https://www.atptour.com//en/scores/2003/403/MS048/match-stats?isLive=False,s480,s741,Davide Sanguinetti,Marat Safin,3,4,62,57,92,42,57,19,35,7,2,51,39,76,31,39,20,37
2003,https://www.atptour.com//en/scores/2003/403/MS056/match-stats?isLive=False,l290,n254,Nicolas Lapentti,Jiri Novak,10,6,57,61,107,41,61,24,46,3,1,57,41,72,31,41,16,31
2003,https://www.atptour.com//en/scores/2003/403/MS047/match-stats?isLive=False,r485,s681,Andy Roddick,Cyril Saulnier,9,3,59,71,120,55,71,28,49,10,4,58,58,100,43,58,31,42
2003,https://www.atptour.com//en/scores/2003/403/MS051/match-stats?isLive=False,c378,r397,Albert Costa,Olivier Rochus,7,4,57,38,67,29,38,16,29,1,0,51,29,57,16,29,15,28
2003,https://www.atptour.com//en/scores/2003/403/MS059/match-stats?isLive=False,n301,s876,David Nalbandian,Flavio Saretta,3,4,58,42,72,30,42,19,30,3,3,55,46,83,28,46,19,37
2003,https://www.atptour.com//en/scores/2003/403/MS036/match-stats?isLive=False,f339,g379,Mardy Fish,Sebastien Grosjean,8,2,54,37,69,31,37,19,32,6,1,66,54,82,36,54,14,28
2003,https://www.atptour.com//en/scores/2003/403/MS044/match-stats?isLive=False,s636,g352,Rainer Schuettler,Jan-Michael Gambill,0,1,60,28,47,20,28,12,19,7,1,39,28,71,16,28,20,43
2003,https://www.atptour.com//en/scores/2003/403/MS043/match-stats?isLive=False,s675,a389,Paradorn Srichaphan,Jose Acasuso,4,3,49,34,69,31,34,18,35,8,3,52,39,75,28,39,19,36
2003,https://www.atptour.com//en/scores/2003/403/MS052/match-stats?isLive=False,s572,l386,Sjeng Schalken,Jean-Rene Lisnard,0,1,69,35,51,23,35,10,16,0,4,57,31,54,18,31,11,23
2003,https://www.atptour.com//en/scores/2003/403/MS060/match-stats?isLive=False,e113,k293,Thomas Enqvist,Gustavo Kuerten,7,5,46,27,59,20,27,22,32,12,1,54,28,52,24,28,11,24
2003,https://www.atptour.com//en/scores/2003/403/MS035/match-stats?isLive=False,g569,c344,Robby Ginepri,Alex Corretja,13,1,64,55,86,39,55,20,31,3,7,57,54,95,38,54,20,41
2003,https://www.atptour.com//en/scores/2003/403/MS050/match-stats?isLive=False,m655,g374,Nicolas Massu,Gaston Gaudio,6,6,56,63,113,48,63,20,50,4,6,60,56,94,36,56,19,38
2003,https://www.atptour.com//en/scores/2003/403/MS037/match-stats?isLive=False,e140,h336,Nicolas Escude,Tim Henman,5,2,70,39,56,29,39,9,17,1,6,54,30,56,18,30,15,26
2003,https://www.atptour.com//en/scores/2003/403/MS058/match-stats?isLive=False,e121,c478,Younes El Aynaoui,Agustin Calleri,6,1,59,29,49,25,29,13,20,4,3,52,25,48,15,25,11,23
2003,https://www.atptour.com//en/scores/2003/403/MS061/match-stats?isLive=False,p338,g415,Mark Philippoussis,Fernando Gonzalez,16,2,63,37,59,33,37,14,22,5,5,68,43,63,32,43,11,20
2003,https://www.atptour.com//en/scores/2003/403/MS034/match-stats?isLive=False,b676,m443,James Blake,Fernando Meligeni,1,1,59,40,68,27,40,16,28,2,1,48,34,71,23,34,16,37
2003,https://www.atptour.com//en/scores/2003/403/MS053/match-stats?isLive=False,s568,r419,Franco Squillari,Tommy Robredo,2,1,62,45,73,31,45,10,28,1,4,73,46,63,25,46,6,17
2003,https://www.atptour.com//en/scores/2003/403/MS045/match-stats?isLive=False,s694,y061,Radek Stepanek,Mikhail Youzhny,2,3,36,18,50,17,18,18,32,0,4,54,37,69,21,37,14,32
2003,https://www.atptour.com//en/scores/2003/403/MS042/match-stats?isLive=False,k267,b446,Yevgeny Kafelnikov,Jonas Bjorkman,3,1,62,34,55,27,34,11,21,7,2,49,32,65,20,32,15,33
2003,https://www.atptour.com//en/scores/2003/403/MS033/match-stats?isLive=False,l311,m680,Hyung-Taik Lee,Xavier Malisse,2,2,60,50,83,34,50,22,33,12,6,47,47,99,31,47,21,52
2003,https://www.atptour.com//en/scores/2003/403/MS049/match-stats?isLive=False,c524,d272,Guillermo Coria,Antony Dupuis,3,0,63,26,41,19,26,12,15,4,2,48,24,50,15,24,6,26
2003,https://www.atptour.com//en/scores/2003/403/MS046/match-stats?isLive=False,m442,p280,Todd Martin,Andrei Pavel,10,2,64,47,73,37,47,15,26,8,4,59,46,78,31,46,16,32
2003,https://www.atptour.com//en/scores/2003/403/MS041/match-stats?isLive=False,r286,d362,Marcelo Rios,Taylor Dent,3,0,68,32,47,24,32,8,15,0,5,59,29,49,16,29,5,20
2003,https://www.atptour.com//en/scores/2003/403/MS057/match-stats?isLive=False,f196,m535,Wayne Ferreira,Felix Mantilla,10,2,64,30,47,24,30,10,17,0,3,47,22,47,14,22,12,25
2003,https://www.atptour.com//en/scores/2003/403/MS054/match-stats?isLive=False,c514,v232,Juan Ignacio Chela,Martin Verkerk,10,1,65,60,93,50,60,20,33,14,5,62,64,104,48,64,17,40
2003,https://www.atptour.com//en/scores/2003/403/MS038/match-stats?isLive=False,v306,m595,Fernando Verdasco,Max Mirnyi,5,3,80,86,107,52,86,13,21,12,4,49,48,98,37,48,27,50
2003,https://www.atptour.com//en/scores/2003/403/MS062/match-stats?isLive=False,n289,c487,Jarkko Nieminen,Arnaud Clement,5,0,74,29,39,22,29,5,10,0,2,50,23,46,13,23,5,23
2003,https://www.atptour.com//en/scores/2003/403/MS086/match-stats?isLive=False,a389,f401,Jose Acasuso,David Ferrer,0,1,48,29,61,19,29,18,32,1,3,69,50,72,28,50,9,22
2003,https://www.atptour.com//en/scores/2003/403/MS085/match-stats?isLive=False,b446,s604,Jonas Bjorkman,Andre Sa,3,3,52,52,100,35,52,25,48,0,3,54,41,76,30,41,17,35
2003,https://www.atptour.com//en/scores/2003/403/MS117/match-stats?isLive=False,c478,s677,Agustin Calleri,David Sanchez,10,2,58,36,62,27,36,11,26,3,5,58,33,57,22,33,6,24
2003,https://www.atptour.com//en/scores/2003/403/MS126/match-stats?isLive=False,c274,k316,Michael Chang,Nicolas Kiefer,7,0,59,26,44,24,26,10,18,4,0,48,20,42,10,20,11,22
2003,https://www.atptour.com//en/scores/2003/403/MS065/match-stats?isLive=False,c252,v211,Francisco Clavet,Vladimir Voltchkov,3,3,71,20,28,15,20,5,8,1,0,67,29,43,11,29,6,14
2003,https://www.atptour.com//en/scores/2003/403/MS125/match-stats?isLive=False,c487,l515,Arnaud Clement,Peter Luczak,9,2,58,34,59,31,34,9,25,4,2,53,36,68,28,36,13,32
2003,https://www.atptour.com//en/scores/2003/403/MS082/match-stats?isLive=False,d362,k214,Taylor Dent,Richard Krajicek,8,9,60,39,65,35,39,11,26,7,3,46,24,52,20,24,14,28
2003,https://www.atptour.com//en/scores/2003/403/MS098/match-stats?isLive=False,d272,s693,Antony Dupuis,Raemon Sluiter,12,6,47,29,62,22,29,20,33,8,1,53,28,53,18,28,14,25
2003,https://www.atptour.com//en/scores/2003/403/MS121/match-stats?isLive=False,e113,l428,Thomas Enqvist,Michael Llodra,5,4,53,52,98,42,52,25,46,13,8,50,50,101,41,50,23,51
2003,https://www.atptour.com//en/scores/2003/403/MS074/match-stats?isLive=False,e140,h377,Nicolas Escude,Dominik Hrbaty,5,3,54,57,105,37,57,28,48,2,3,65,78,120,48,78,19,42
2003,https://www.atptour.com//en/scores/2003/403/MS073/match-stats?isLive=False,f339,v166,Mardy Fish,Adrian Voinea,8,8,51,38,74,28,38,14,36,3,3,47,33,70,23,33,19,37
2003,https://www.atptour.com//en/scores/2003/403/MS089/match-stats?isLive=False,g352,k310,Jan-Michael Gambill,Stefan Koubek,13,2,56,52,93,41,52,18,41,2,1,59,37,63,28,37,13,26
2003,https://www.atptour.com//en/scores/2003/403/MS070/match-stats?isLive=False,g569,a202,Robby Ginepri,Wayne Arthurs,4,2,56,32,57,25,32,18,25,9,5,46,28,61,20,28,15,33
2003,https://www.atptour.com//en/scores/2003/403/MS110/match-stats?isLive=False,h390,d402,Luis Horna,Nikolay Davydenko,2,0,85,50,59,35,50,6,9,0,1,70,45,64,28,45,8,19
2003,https://www.atptour.com//en/scores/2003/403/MS066/match-stats?isLive=False,l311,m850,Hyung-Taik Lee,Paul-Henri Mathieu,4,2,62,39,63,25,39,15,24,1,6,65,35,54,17,35,7,19
2003,https://www.atptour.com//en/scores/2003/403/MS105/match-stats?isLive=False,l386,g628,Jean-Rene Lisnard,Richard Gasquet,4,0,75,38,51,28,38,8,13,2,3,61,44,72,29,44,10,28
2003,https://www.atptour.com//en/scores/2003/403/MS114/match-stats?isLive=False,m535,b484,Felix Mantilla,Lars Burgsmuller,3,1,49,26,53,17,26,19,27,8,5,54,29,54,20,29,8,25
2003,https://www.atptour.com//en/scores/2003/403/MS093/match-stats?isLive=False,m442,z073,Todd Martin,Mariano Zabaleta,3,3,65,33,51,26,33,9,18,3,3,59,38,64,24,38,10,26
2003,https://www.atptour.com//en/scores/2003/403/MS101/match-stats?isLive=False,m655,c328,Nicolas Massu,Kenneth Carlsen,2,3,70,31,44,28,31,6,13,5,4,50,33,66,22,33,14,33
2003,https://www.atptour.com//en/scores/2003/403/MS069/match-stats?isLive=False,m443,k319,Fernando Meligeni,Michel Kratochvil,4,4,52,32,61,22,32,19,29,1,4,69,34,49,20,34,6,15
2003,https://www.atptour.com//en/scores/2003/403/MS122/match-stats?isLive=False,p338,l397,Mark Philippoussis,Feliciano Lopez,17,5,55,36,65,34,36,15,29,10,4,57,42,74,32,42,15,32
2003,https://www.atptour.com//en/scores/2003/403/MS102/match-stats?isLive=False,r397,v220,Olivier Rochus,Jan Vacek,2,4,52,44,84,32,44,19,40,4,8,57,61,107,40,61,15,46
2003,https://www.atptour.com//en/scores/2003/403/MS097/match-stats?isLive=False,s480,m824,Davide Sanguinetti,Albert Montanes,6,4,49,22,45,18,22,11,23,2,3,50,36,72,22,36,10,36
2003,https://www.atptour.com//en/scores/2003/403/MS118/match-stats?isLive=False,s876,m590,Flavio Saretta,Alberto Martin,0,3,50,22,44,18,22,15,22,2,3,51,24,47,17,24,8,23
2003,https://www.atptour.com//en/scores/2003/403/MS094/match-stats?isLive=False,s681,l360,Cyril Saulnier,Ivan Ljubicic,7,3,63,46,73,34,46,17,27,14,4,53,39,73,27,39,18,34
2003,https://www.atptour.com//en/scores/2003/403/MS078/match-stats?isLive=False,s544,r336,Vincent Spadea,Christophe Rochus,4,4,48,30,63,24,30,15,33,2,1,57,31,54,16,31,14,23
2003,https://www.atptour.com//en/scores/2003/403/MS106/match-stats?isLive=False,s568,a385,Franco Squillari,Mario Ancic,4,10,51,60,117,47,60,28,57,13,8,57,75,131,54,75,24,56
2003,https://www.atptour.com//en/scores/2003/403/MS077/match-stats?isLive=False,v306,k237,Fernando Verdasco,Karol Kucera,0,1,69,22,32,18,22,6,10,0,7,41,17,41,9,17,10,24
2003,https://www.atptour.com//en/scores/2003/403/MS109/match-stats?isLive=False,v232,s545,Martin Verkerk,Sargis Sargsian,23,13,61,68,111,51,68,19,43,5,7,57,69,121,48,69,24,52
2003,https://www.atptour.com//en/scores/2003/403/MS081/match-stats?isLive=False,v195,s688,Fernando Vicente,Andrei Stoliarov,4,2,72,56,78,39,56,12,22,1,2,51,28,55,22,28,16,27
2003,https://www.atptour.com//en/scores/2003/468/MS001/match-stats?isLive=False,d402,c478,Nikolay Davydenko,Agustin Calleri,1,3,65,41,63,28,41,12,22,1,2,44,23,52,17,23,15,29
2003,https://www.atptour.com//en/scores/2003/468/MS002/match-stats?isLive=False,c478,r419,Agustin Calleri,Tommy Robredo,3,4,55,32,58,28,32,10,26,0,5,73,49,67,30,49,4,18
2003,https://www.atptour.com//en/scores/2003/468/MS003/match-stats?isLive=False,d402,m595,Nikolay Davydenko,Max Mirnyi,1,2,76,65,86,45,65,10,21,6,8,59,60,101,41,60,18,41
2003,https://www.atptour.com//en/scores/2003/468/MS005/match-stats?isLive=False,c478,g415,Agustin Calleri,Fernando Gonzalez,5,6,51,29,57,24,29,15,28,4,7,60,39,65,26,39,7,26
2003,https://www.atptour.com//en/scores/2003/468/MS004/match-stats?isLive=False,r419,b518,Tommy Robredo,Galo Blanco,2,2,66,29,44,21,29,10,15,1,7,66,42,64,25,42,7,22
2003,https://www.atptour.com//en/scores/2003/468/MS006/match-stats?isLive=False,d402,k267,Nikolay Davydenko,Yevgeny Kafelnikov,4,3,61,35,57,22,35,13,22,1,3,58,26,45,16,26,6,19
2003,https://www.atptour.com//en/scores/2003/468/MS007/match-stats?isLive=False,m595,l397,Max Mirnyi,Feliciano Lopez,9,4,53,42,79,31,42,21,37,5,6,69,68,99,43,68,13,31
2003,https://www.atptour.com//en/scores/2003/468/MS010/match-stats?isLive=False,g415,a389,Fernando Gonzalez,Jose Acasuso,2,2,61,27,44,23,27,11,17,4,4,60,27,45,15,27,7,18
2003,https://www.atptour.com//en/scores/2003/468/MS009/match-stats?isLive=False,r419,l336,Tommy Robredo,Harel Levy,1,1,67,29,43,24,29,9,14,2,1,66,38,58,24,38,6,20
2003,https://www.atptour.com//en/scores/2003/468/MS012/match-stats?isLive=False,k267,v166,Yevgeny Kafelnikov,Adrian Voinea,1,0,60,21,35,17,21,11,14,1,6,45,23,51,15,23,9,28
2003,https://www.atptour.com//en/scores/2003/468/MS014/match-stats?isLive=False,m595,h528,Max Mirnyi,Victor Hanescu,11,5,59,57,96,44,57,20,39,2,3,75,70,93,50,70,11,23
2003,https://www.atptour.com//en/scores/2003/468/MS011/match-stats?isLive=False,c478,n289,Agustin Calleri,Jarkko Nieminen,8,5,62,46,74,36,46,13,28,0,1,76,41,54,25,41,5,13
2003,https://www.atptour.com//en/scores/2003/468/MS008/match-stats?isLive=False,b518,v201,Galo Blanco,John van Lottum,1,4,45,27,60,15,27,20,33,0,3,57,24,42,10,24,6,18
2003,https://www.atptour.com//en/scores/2003/468/MS013/match-stats?isLive=False,d402,w300,Nikolay Davydenko,Alexander Waske,3,2,70,53,76,31,53,15,23,1,2,61,43,70,25,43,15,27
2003,https://www.atptour.com//en/scores/2003/468/MS015/match-stats?isLive=False,l397,m406,Feliciano Lopez,Bernardo Mota,8,3,56,30,54,24,30,15,24,4,1,64,36,56,23,36,9,20
2003,https://www.atptour.com//en/scores/2003/468/MS016/match-stats?isLive=False,v201,n254,John van Lottum,Jiri Novak,3,15,48,56,116,40,56,26,60,6,4,51,58,113,36,58,25,55
2003,https://www.atptour.com//en/scores/2003/468/MS031/match-stats?isLive=False,l397,s636,Feliciano Lopez,Rainer Schuettler,4,4,57,51,90,37,51,21,39,3,3,63,55,88,38,55,17,33
2003,https://www.atptour.com//en/scores/2003/468/MS027/match-stats?isLive=False,d402,s572,Nikolay Davydenko,Sjeng Schalken,0,0,60,33,55,22,33,13,22,0,3,72,41,57,22,41,4,16
2003,https://www.atptour.com//en/scores/2003/468/MS020/match-stats?isLive=False,g415,f401,Fernando Gonzalez,David Ferrer,5,8,49,41,83,31,41,25,42,0,7,62,61,98,36,61,22,37
2003,https://www.atptour.com//en/scores/2003/468/MS019/match-stats?isLive=False,r419,g254,Tommy Robredo,Andrea Gaudenzi,2,3,55,24,44,18,24,12,20,2,8,58,31,53,17,31,8,22
2003,https://www.atptour.com//en/scores/2003/468/MS028/match-stats?isLive=False,m595,m590,Max Mirnyi,Alberto Martin,5,4,73,59,81,47,59,11,22,0,6,72,67,93,45,67,10,26
2003,https://www.atptour.com//en/scores/2003/468/MS023/match-stats?isLive=False,n289,l341,Jarkko Nieminen,Helder Lopes,2,2,76,58,76,35,58,12,18,5,4,39,31,79,18,31,20,48
2003,https://www.atptour.com//en/scores/2003/468/MS017/match-stats?isLive=False,b518,v306,Galo Blanco,Fernando Verdasco,5,10,52,50,97,39,50,25,47,4,0,81,66,81,50,66,11,15
2003,https://www.atptour.com//en/scores/2003/468/MS022/match-stats?isLive=False,c478,r630,Agustin Calleri,Diogo Rocha,6,1,52,15,29,13,15,8,14,0,2,41,16,39,5,16,6,23
2003,https://www.atptour.com//en/scores/2003/468/MS029/match-stats?isLive=False,h528,r336,Victor Hanescu,Christophe Rochus,1,0,83,44,53,35,44,2,9,0,2,80,49,61,29,49,4,12
2003,https://www.atptour.com//en/scores/2003/468/MS018/match-stats?isLive=False,l336,v232,Harel Levy,Martin Verkerk,1,2,52,34,66,28,34,16,32,3,7,49,41,84,30,41,17,43
